Total_Bsmt_SF,Gr_Liv_Area,Overall_Qual,Exter_Qual,Heating_QC,Kitchen_Qual,Garage_Finish,MS_SubClass,MS_Zoning,Lot_Config,Neighborhood,House_Style,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Foundation,Garage_Type,SalePrice
981.0,1672,6,3,5,4,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,164900
1164.0,1164,7,3,3,3,1,mid,RL,Inside,mid,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,140000
1041.0,1041,5,3,4,3,2,mid,RL,Inside,low,1Story,Hip,BrkFace,BrkFace,None,CBlock,Attchd,128000
450.0,1034,6,3,5,3,3,mid,RL,CulDSac,low,SFoyer,Gable,HdBoard,HdBoard,BrkCmn,CBlock,Basment,153000
796.0,1609,6,4,5,3,1,low,RM,Inside,low,1.5Fin,Gambrel,MetalSd,MetalSd,None,BrkTil,Detchd,127500
572.0,1337,5,3,4,4,2,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,141500
1463.0,2622,8,4,5,4,2,high,RL,Corner,high,2Story,Gable,HdBoard,HdBoard,BrkFace,PConc,Attchd,325000
1594.0,1594,7,3,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,188500
1262.0,1262,6,4,4,4,3,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,185000
1175.0,1175,6,3,5,4,0,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,NA,146000
624.0,1288,6,3,5,5,1,mid,RM,Inside,low,2Story,Gable,Stucco,Stucco,None,BrkTil,Attchd,119000
630.0,1302,5,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,112000
1247.0,1247,8,4,5,4,3,high,FV,Inside,mid,1Story,Gable,MetalSd,MetalSd,None,PConc,Attchd,197000
1738.0,2589,9,4,4,5,2,high,RL,Inside,high,2Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,412083
1568.0,1689,8,4,5,4,2,mid,RL,CulDSac,low,1Story,Hip,CemntBd,CmentBd,BrkFace,PConc,Attchd,271000
1405.0,1405,7,4,5,4,2,high,RL,Inside,high,1Story,Gable,VinylSd,Wd Shng,Stone,PConc,Attchd,200000
1228.0,1324,7,3,3,4,3,mid,RL,CulDSac,mid,SLvl,Gable,Plywood,Plywood,Stone,CBlock,Attchd,174000
1377.0,1377,5,3,3,3,1,mid,RL,Inside,low,1Story,Hip,BrkFace,BrkFace,None,CBlock,Attchd,156500
872.0,1756,6,4,5,3,3,high,RL,Corner,mid,2Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,204000
1228.0,1228,5,3,4,4,1,mid,RL,CulDSac,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,149350
1008.0,1008,5,3,4,3,2,mid,RL,Corner,low,1Story,Gable,BrkFace,BrkFace,None,CBlock,Attchd,137000
1153.0,2031,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,222500
752.0,1504,6,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,166000
936.0,936,5,3,3,3,0,low,RM,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,PConc,NA,109500
0.0,1383,4,3,3,3,1,mid,RL,CulDSac,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,122000
967.0,967,5,3,4,3,1,low,RM,Inside,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,99900
1656.0,1656,8,4,5,4,2,mid,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,249700
1092.0,1152,6,3,5,4,1,mid,RL,Inside,mid,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,158500
1142.0,1142,6,3,5,4,0,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,NA,139500
1381.0,1403,6,4,5,4,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,Wood,Attchd,202000
1626.0,1712,5,3,5,3,3,low,RL,Corner,low,1Story,Gable,MetalSd,MetalSd,BrkFace,CBlock,Attchd,145000
1198.0,1258,4,3,3,3,1,low,RL,Inside,low,SFoyer,Gable,Plywood,Plywood,None,CBlock,CarPort,108959
747.0,1687,5,3,3,3,1,mid,RL,Inside,mid,1Story,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,160000
1560.0,1560,5,3,3,3,1,low,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,Stone,CBlock,Detchd,128600
793.0,1935,7,3,3,3,2,high,RL,CulDSac,mid,2Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,197900
1047.0,1083,7,4,3,3,2,mid,RL,Inside,mid,SFoyer,Gable,VinylSd,Wd Shng,Stone,CBlock,Attchd,172000
876.0,907,5,3,3,3,2,mid,RL,CulDSac,mid,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,130000
1666.0,1675,6,4,5,4,2,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,195000
988.0,988,5,3,5,3,2,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,None,CBlock,Attchd,113000
1491.0,1491,8,4,5,4,2,mid,RL,Corner,low,1Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,209000
1645.0,1479,7,3,5,4,3,mid,RL,Corner,mid,SLvl,Hip,Plywood,Plywood,BrkFace,PConc,Attchd,213500
631.0,1112,5,3,3,3,1,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,None,CBlock,Basment,126000
1436.0,1689,6,3,2,3,1,mid,RL,Corner,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Attchd,127500
1710.0,1710,9,5,5,5,2,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,334000
1253.0,1253,6,3,3,3,2,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,BrkFace,CBlock,Attchd,157000
864.0,864,5,3,4,3,1,mid,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Detchd,125500
728.0,1456,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,WdShing,Wd Shng,None,PConc,Attchd,189000
1188.0,1217,7,3,5,4,1,mid,RL,CulDSac,low,SLvl,Gable,HdBoard,HdBoard,None,PConc,Attchd,173000
1748.0,2646,7,4,4,4,2,mid,RL,Corner,high,SLvl,Gable,WdShing,Wd Sdng,BrkFace,CBlock,Attchd,260000
866.0,1768,8,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,212000
870.0,914,5,4,5,3,1,mid,RL,CulDSac,mid,SFoyer,Gable,VinylSd,VinylSd,None,PConc,Detchd,148000
533.0,1775,6,3,3,3,1,mid,RL,Inside,low,SLvl,Gable,HdBoard,HdBoard,None,CBlock,Attchd,136300
1361.0,2620,5,3,5,3,2,low,RL,Inside,low,1.5Fin,Shed,Plywood,Plywood,None,CBlock,BuiltIn,190000
797.0,1627,5,3,3,3,1,low,RM,Inside,low,2Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,139500
660.0,1320,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,162000
732.0,1123,4,3,4,3,1,low,RM,Inside,low,1.5Fin,Gable,AsbShng,AsbShng,None,PConc,Detchd,100000
864.0,874,5,3,5,3,2,mid,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,Attchd,126500
1502.0,2730,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,301000
824.0,1786,6,3,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,204750
0.0,1040,4,3,2,3,1,low,RL,Inside,low,1Story,Gable,BrkFace,Stone,None,Slab,Detchd,90000
973.0,2350,5,3,3,3,1,low,RM,Inside,low,2Story,Gable,AsbShng,AsbShng,None,BrkTil,2Types,130000
900.0,1770,5,3,5,3,2,high,RL,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,155000
1269.0,1269,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,BrkFace,Wd Sdng,None,CBlock,Detchd,155000
1039.0,1039,5,3,5,3,1,low,RL,Inside,low,1Story,Hip,Plywood,HdBoard,None,PConc,Attchd,131500
1156.0,1520,6,3,5,3,2,mid,RL,Inside,low,SLvl,Gable,AsbShng,AsbShng,BrkFace,CBlock,Basment,153000
1704.0,1704,8,4,5,4,2,mid,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,306000
1686.0,1686,9,4,5,5,3,mid,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,332200
1638.0,1646,8,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,293077
914.0,914,4,3,5,3,1,mid,RL,FR2,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Basment,128000
1149.0,1616,6,3,4,4,1,low,RM,Corner,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,152000
720.0,1192,4,3,3,3,0,low,RL,Inside,low,1.5Fin,Gable,AsbShng,AsbShng,None,CBlock,NA,135000
1008.0,2210,6,3,3,2,1,mid,RM,Inside,low,2Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,117500
845.0,1296,6,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,127500
2461.0,2497,8,4,4,4,2,mid,RL,Inside,high,1Story,Hip,BrkFace,BrkFace,None,CBlock,Attchd,373000
546.0,1092,6,3,5,3,0,mid,RM,Inside,low,2Story,Gable,CemntBd,CmentBd,None,CBlock,NA,98000
423.0,1652,7,3,5,4,2,mid,RL,FR2,mid,SLvl,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,203135
880.0,1716,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,191000
0.0,1014,5,3,3,3,2,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,Slab,Attchd,98000
1200.0,1200,5,3,3,3,0,low,RL,Inside,low,1Story,Gable,Plywood,Plywood,None,CBlock,NA,179000
1422.0,1432,8,4,5,4,3,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,245000
1650.0,1680,7,4,5,4,3,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,None,PConc,Attchd,213250
0.0,869,4,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,Slab,Detchd,89900
832.0,1718,7,3,4,3,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,185000
525.0,1092,6,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,113500
715.0,715,3,3,2,3,1,low,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,Detchd,68000
1560.0,1560,7,4,5,4,3,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,201000
866.0,1768,7,4,4,4,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,226700
2320.0,2290,10,5,5,5,3,mid,RL,CulDSac,high,1Story,Hip,CemntBd,CmentBd,BrkFace,PConc,Attchd,500067
848.0,1598,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,201490
990.0,990,5,3,5,3,1,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Detchd,155000
941.0,941,5,3,4,4,1,low,RL,Inside,low,SFoyer,Gable,Plywood,Plywood,BrkFace,CBlock,Attchd,145000
611.0,1362,6,3,5,3,3,mid,RM,FR3,low,2Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,128000
915.0,1690,6,3,5,3,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,187000
547.0,1072,6,3,4,3,3,low,RM,Inside,low,SFoyer,Gable,VinylSd,VinylSd,BrkFace,Wood,Basment,145500
572.0,572,4,3,2,3,1,low,C (all),Inside,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,75000
1546.0,1546,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,217000
1336.0,1346,7,4,5,4,3,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,220000
732.0,1790,6,3,4,3,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,CBlock,Attchd,165150
940.0,1026,6,3,3,3,1,mid,RL,Inside,mid,SLvl,Gable,Plywood,HdBoard,None,CBlock,Detchd,147000
1504.0,1504,7,4,5,4,3,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,203000
1398.0,1700,5,3,4,4,2,mid,RL,Inside,low,1Story,Hip,BrkFace,BrkFace,None,CBlock,Attchd,165500
864.0,864,3,3,3,3,0,low,RL,Inside,low,1Story,Gable,Stucco,Stucco,None,BrkTil,NA,67000
822.0,1851,6,3,4,4,2,high,RL,Inside,low,2Story,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,187000
756.0,1512,6,4,5,4,1,mid,FV,Inside,mid,2Story,Gable,MetalSd,MetalSd,BrkFace,PConc,Detchd,180000
651.0,1298,6,3,4,3,1,low,RL,Inside,mid,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,146500
1673.0,1673,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,270000
936.0,996,6,3,5,4,1,mid,RL,Inside,mid,SFoyer,Gable,HdBoard,HdBoard,None,PConc,Attchd,147000
816.0,1224,6,3,3,3,1,low,RL,Inside,low,1.5Fin,Gable,WdShing,Wd Shng,None,CBlock,Detchd,132000
840.0,1374,4,2,5,3,3,low,RL,Corner,low,1.5Fin,Gable,CBlock,CBlock,None,PConc,Detchd,105000
780.0,1716,5,3,5,2,0,low,RL,Inside,low,2Story,Gable,VinylSd,VinylSd,None,PConc,NA,135900
1650.0,3279,8,5,5,5,3,high,RL,CulDSac,high,2Story,Hip,CemntBd,Wd Shng,BrkFace,PConc,BuiltIn,538000
1143.0,1143,7,4,5,4,0,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,NA,147000
1652.0,1652,9,4,5,5,3,mid,RL,Corner,high,1Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,325000
1046.0,1054,5,4,4,3,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,124000
935.0,935,5,3,3,3,1,mid,RL,CulDSac,low,1Story,Hip,HdBoard,Plywood,BrkFace,CBlock,Attchd,137000
1313.0,2377,4,3,3,4,1,low,RL,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,142900
924.0,1122,5,3,5,4,1,mid,RM,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,147000
1180.0,1180,5,3,3,3,2,mid,RL,Inside,low,1Story,Gable,HdBoard,HdBoard,None,CBlock,Attchd,128000
815.0,1690,7,3,5,3,1,mid,RM,Corner,low,2.5Unf,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,144000
1370.0,1370,8,4,5,4,2,high,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,205000
1486.0,1486,5,3,5,3,3,mid,RL,Corner,low,1Story,Hip,MetalSd,MetalSd,None,PConc,Detchd,167000
676.0,1131,5,3,5,3,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,CBlock,Detchd,66500
1286.0,2799,8,4,5,4,3,high,RL,Inside,high,2Story,Gable,HdBoard,ImStucc,BrkFace,PConc,Attchd,315000
728.0,1456,7,4,5,4,3,high,RL,Corner,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,155835
1587.0,1734,8,4,5,4,2,high,RL,Corner,high,1Story,Gable,CemntBd,CmentBd,None,PConc,Attchd,239500
1504.0,1531,9,4,5,5,3,mid,RL,Inside,high,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,300000
1922.0,1922,8,4,5,4,3,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,282000
1144.0,1144,5,3,3,3,2,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,BrkCmn,CBlock,Attchd,120000
1385.0,1363,7,3,5,3,1,mid,RL,CulDSac,mid,1Story,Flat,Plywood,Plywood,None,CBlock,Attchd,241500
1858.0,1866,9,5,5,5,3,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,336860
1007.0,1077,3,3,2,3,1,low,RM,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,91000
1550.0,1550,8,4,5,4,3,high,FV,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,207500
1594.0,1646,7,4,5,5,3,high,RM,Inside,mid,1Story,Hip,CemntBd,CmentBd,Stone,PConc,Attchd,250000
1248.0,1248,7,4,5,4,3,high,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,167240
1235.0,1245,7,4,5,4,2,high,FV,Corner,mid,1Story,Gable,MetalSd,MetalSd,None,PConc,Attchd,178000
1052.0,1052,6,3,3,3,3,mid,RL,Inside,mid,1Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Attchd,127000
1829.0,1829,6,3,4,3,2,mid,RL,Inside,mid,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,218500
952.0,952,4,3,5,3,1,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,None,CBlock,Detchd,135750
1480.0,1480,7,4,5,4,2,mid,RL,Inside,low,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,214000
1844.0,1844,8,4,5,4,3,mid,RL,Corner,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,257000
825.0,1497,6,3,5,3,1,low,RM,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,157000
976.0,976,5,3,3,3,1,low,RM,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Detchd,102000
876.0,964,5,3,5,3,1,low,RL,Inside,mid,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,163500
1490.0,1501,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,204000
1150.0,1560,5,3,5,3,1,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,103500
1440.0,3395,6,2,5,2,0,low,RH,Inside,low,2.5Fin,Hip,VinylSd,VinylSd,None,CBlock,NA,200000
864.0,864,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,CBlock,Attchd,118000
1525.0,1525,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,235000
1106.0,1190,5,3,3,3,1,low,RL,Inside,low,SLvl,Hip,Wd Sdng,Wd Sdng,BrkFace,CBlock,Attchd,132500
1302.0,1830,8,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,221300
1500.0,1500,7,4,5,4,2,mid,RL,FR2,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,190000
826.0,1762,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,222000
1902.0,1902,7,4,3,5,3,mid,RL,Inside,mid,1Story,Gable,BrkFace,HdBoard,None,PConc,Attchd,335000
1614.0,1658,8,4,5,4,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,257500
1498.0,1506,9,4,5,5,3,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,Stone,PConc,Attchd,264132
864.0,899,5,3,5,4,3,mid,RL,Inside,low,1Story,Hip,HdBoard,HdBoard,BrkFace,PConc,Attchd,130000
297.0,1654,5,3,5,3,1,mid,RL,Inside,low,1.5Fin,Gable,WdShing,Wd Shng,None,CBlock,Detchd,137000
520.0,912,5,3,3,3,2,low,RM,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,99500
1319.0,1373,5,3,3,3,3,low,RL,Inside,low,SFoyer,Gable,Plywood,Plywood,None,CBlock,Attchd,160250
970.0,1709,7,4,5,4,1,mid,RM,Inside,low,2Story,Gable,VinylSd,VinylSd,Stone,PConc,Detchd,130000
816.0,816,5,3,5,3,1,low,RM,Inside,low,1Story,Gable,Stucco,Stucco,None,BrkTil,Detchd,75200
384.0,1091,6,3,5,3,3,mid,RL,Inside,low,SLvl,Gable,HdBoard,HdBoard,None,CBlock,Attchd,131250
1081.0,1081,6,3,3,3,1,mid,RL,Inside,low,1Story,Gable,Wd Sdng,Wd Sdng,BrkFace,CBlock,CarPort,148000
1024.0,1020,5,3,4,3,1,mid,RL,Inside,low,1Story,Gable,HdBoard,Plywood,None,CBlock,Attchd,124100
944.0,999,7,5,4,5,2,mid,RL,Corner,low,SFoyer,Gable,CemntBd,CmentBd,Stone,CBlock,Attchd,178400
1440.0,1440,4,3,3,3,0,low,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,PConc,NA,150000
853.0,1753,7,4,5,3,2,high,RL,CulDSac,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,217000
1100.0,1964,8,4,5,4,3,high,RL,Inside,mid,2Story,Gable,CemntBd,CmentBd,Stone,PConc,BuiltIn,252000
1141.0,1141,7,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,None,PConc,Detchd,152000
832.0,854,7,3,5,3,1,low,RM,Corner,low,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,132000
770.0,1182,6,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,VinylSd,VinylSd,None,CBlock,Detchd,120000
1606.0,2091,9,5,5,5,2,high,RL,Inside,high,2Story,Gable,MetalSd,MetalSd,BrkFace,PConc,Attchd,338500
576.0,985,4,3,4,3,1,low,RL,Corner,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,105000
729.0,1446,7,3,5,3,1,high,RL,FR2,mid,2Story,Gable,HdBoard,HdBoard,None,PConc,Attchd,175000
1160.0,2022,7,3,5,3,3,high,RL,Inside,mid,2Story,Hip,Plywood,Plywood,BrkFace,CBlock,Attchd,192000
847.0,1948,7,4,5,4,3,high,RL,FR2,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,BuiltIn,195000
768.0,1590,8,4,5,4,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,210000
847.0,1948,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,BrkFace,PConc,BuiltIn,211000
672.0,1324,4,3,3,3,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,None,BrkTil,Detchd,128000
1425.0,1425,6,3,4,3,2,mid,RL,Inside,low,1Story,Gable,HdBoard,Plywood,BrkFace,CBlock,Attchd,180500
662.0,2337,5,3,3,3,1,low,RM,Inside,low,2Story,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,90000
822.0,908,5,3,3,3,1,low,RL,Inside,low,1.5Unf,Gable,Wd Sdng,HdBoard,None,PConc,Attchd,138500
738.0,1492,7,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,169985
1150.0,1150,5,3,3,3,2,mid,RL,Inside,low,1Story,Hip,BrkFace,BrkFace,None,CBlock,Attchd,146000
1080.0,2097,7,4,5,4,1,high,RL,CulDSac,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,228000
1256.0,1256,5,3,4,4,2,mid,RL,Inside,low,1Story,Gable,BrkFace,Wd Sdng,None,PConc,Attchd,159000
1095.0,1939,8,4,4,4,2,high,FV,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,266000
816.0,1566,5,3,5,4,1,low,RM,Inside,low,1.5Fin,Gable,MetalSd,MetalSd,BrkFace,PConc,Detchd,139000
784.0,784,4,3,3,3,0,low,RL,Inside,low,1Story,Hip,Wd Sdng,Wd Sdng,None,CBlock,NA,91900
1489.0,1500,8,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,212999
1833.0,1850,9,4,5,4,3,mid,RL,FR2,high,1Story,Hip,VinylSd,VinylSd,BrkFace,PConc,Attchd,326000
789.0,1515,6,4,5,4,3,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,179000
1518.0,1537,8,4,5,4,3,mid,RL,Inside,mid,1Story,Hip,VinylSd,VinylSd,Stone,PConc,Attchd,294000
483.0,987,6,3,3,3,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,97000
1391.0,1962,7,4,5,4,2,high,RL,Inside,mid,2Story,Gable,VinylSd,VinylSd,None,PConc,Attchd,239799
1251.0,1433,5,3,3,3,1,mid,RL,Inside,low,1Story,Gable,WdShing,Wd Shng,None,CBlock,Attchd,161000
848.0,848,6,4,5,4,3,high,RM,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,136500
483.0,987,6,3,4,4,1,mid,RM,Inside,low,2Story,Gable,HdBoard,HdBoard,BrkFace,CBlock,Detchd,118000
845.0,845,4,3,3,3,1,mid,RL,Corner,low,1Story,Gable,HdBoard,Plywood,None,CBlock,Detchd,129500
952.0,1548,7,4,4,5,1,low,RL,Inside,low,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,BrkTil,Detchd,205000
2035.0,2515,6,4,3,3,2,mid,RL,CulDSac,mid,1Story,Hip,Wd Sdng,Stone,None,PConc,Attchd,200624
1694.0,1694,8,4,5,4,2,mid,RL,Inside,high,1Story,Gable,CemntBd,CmentBd,Stone,PConc,Attchd,322400
1578.0,1602,8,4,5,4,2,mid,RL,Inside,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,293200
1684.0,1684,9,5,5,5,2,high,RL,Inside,high,1Story,Hip,MetalSd,MetalSd,BrkFace,PConc,Attchd,266000
918.0,1683,6,3,4,3,2,high,RL,Inside,low,2Story,Hip,HdBoard,HdBoard,BrkFace,CBlock,Attchd,172500
1088.0,1869,5,3,3,3,1,low,RM,Corner,low,1.5Fin,Hip,VinylSd,VinylSd,None,BrkTil,Detchd,124900
1022.0,1432,6,3,3,4,1,low,RL,Inside,low,1Story,Gable,MetalSd,MetalSd,None,BrkTil,BuiltIn,149000
1414.0,1414,7,4,5,4,2,mid,RL,FR2,mid,1Story,Gable,VinylSd,VinylSd,BrkFace,PConc,Attchd,185500
1348.0,1358,8,4,5,4,1,mid,RL,Corner,mid,1Story,Hip,Stucco,Stucco,None,PConc,Attchd,220000
